EmployeeID,StartDate,EndDate,Amount,PaymentType,HourlyRate,MonthlySalary,HoursWorked
272,2020-10-14,2020-10-21,9240.21,monthly,,9240.21,
319,2022-08-03,2022-08-10,9818.15,monthly,,9818.15,
418,2021-08-11,2021-08-25,4181.55,hourly,36.6,,114.25
89,2020-07-29,2020-08-12,4135.4,hourly,34.39,,120.25
474,2022-01-12,2022-01-19,7200.16,monthly,,7200.16,
425,2021-01-27,2021-02-10,7717.11,monthly,,7717.11,
318,2020-04-08,2020-04-22,4887.7,hourly,52.84,,92.5
414,2021-05-05,2021-05-12,10323.17,monthly,,10323.17,
450,2021-07-14,2021-07-28,1576.26,hourly,17.18,,91.75
97,2022-04-06,2022-04-20,10355.27,monthly,,10355.27,
5,2020-05-20,2020-06-03,7588.72,monthly,,7588.72,
140,2020-06-17,2020-06-24,10251.54,monthly,,10251.54,
406,2022-03-09,2022-03-23,7130.52,monthly,,7130.52,
238,2020-11-04,2020-11-18,3541.76,hourly,27.67,,128.0
306,2020-06-03,2020-06-17,9712.66,monthly,,9712.66,
116,2020-12-30,2021-01-06,1928.7,hourly,42.86,,45.0
390,2020-05-20,2020-06-03,8035.97,monthly,,8035.97,
10,2022-11-16,2022-11-23,3192.0,hourly,48.0,,66.5
321,2022-03-09,2022-03-23,8643.34,monthly,,8643.34,
39,2021-08-18,2021-08-25,2242.4,hourly,28.03,,80.0
20,2022-02-02,2022-02-09,8646.73,monthly,,8646.73,
155,2021-11-10,2021-11-17,1202.41,hourly,25.72,,46.75
85,2020-07-01,2020-07-15,2959.2,hourly,24.66,,120.0
118,2021-02-10,2021-02-24,7329.96,hourly,49.36,,148.5
257,2020-01-29,2020-02-05,2213.64,hourly,37.84,,58.5
278,2020-04-22,2020-05-06,9304.74,monthly,,9304.74,
59,2021-06-02,2021-06-09,2032.05,hourly,42.78,,47.5
383,2021-03-10,2021-03-24,3144.96,hourly,34.56,,91.0
279,2021-03-31,2021-04-07,2752.52,hourly,42.51,,64.75
112,2022-12-07,2022-12-14,2062.12,hourly,36.66,,56.25
63,2021-03-03,2021-03-10,1774.3,hourly,30.33,,58.5
33,2020-02-26,2020-03-11,3649.72,hourly,32.37,,112.75
236,2020-02-26,2020-03-11,6339.52,hourly,54.3,,116.75
51,2020-10-21,2020-11-04,8305.39,monthly,,8305.39,
421,2020-05-20,2020-06-03,7979.34,monthly,,7979.34,
406,2020-11-18,2020-12-02,7130.52,monthly,,7130.52,
123,2020-01-01,2020-01-08,2250.7,hourly,25.36,,88.75
107,2020-10-21,2020-11-04,9501.02,monthly,,9501.02,
393,2022-04-20,2022-05-04,8595.54,monthly,,8595.54,
214,2020-10-21,2020-11-04,6860.36,monthly,,6860.36,
195,2020-04-15,2020-04-22,1334.29,hourly,24.94,,53.5
388,2022-11-30,2022-12-14,3500.66,hourly,26.98,,129.75
344,2020-11-25,2020-12-02,2439.07,hourly,50.29,,48.5
141,2021-07-07,2021-07-14,2665.64,hourly,51.76,,51.5
249,2021-03-10,2021-03-24,9005.3,monthly,,9005.3,
116,2021-05-19,2021-05-26,2753.76,hourly,42.86,,64.25
71,2020-04-22,2020-05-06,9377.55,monthly,,9377.55,
298,2021-05-05,2021-05-12,2653.88,hourly,47.18,,56.25
355,2020-07-01,2020-07-08,2327.44,hourly,49.52,,47.0
419,2022-12-14,2022-12-28,6519.9,hourly,60.23,,108.25
188,2021-07-14,2021-07-28,4397.69,hourly,34.29,,128.25
354,2020-05-06,2020-05-20,7977.49,monthly,,7977.49,
89,2020-11-04,2020-11-18,4118.2,hourly,34.39,,119.75
438,2021-03-24,2021-04-07,10995.34,monthly,,10995.34,
60,2020-07-29,2020-08-12,7302.2,monthly,,7302.2,
41,2021-05-05,2021-05-19,7823.61,monthly,,7823.61,
228,2020-04-01,2020-04-08,4254.04,hourly,66.73,,63.75
347,2021-10-20,2021-10-27,716.49,hourly,13.33,,53.75
135,2022-09-07,2022-09-14,779.72,hourly,16.16,,48.25
77,2022-12-28,2023-01-04,3458.82,hourly,65.57,,52.75
387,2021-11-17,2021-11-24,3771.31,hourly,36.35,,103.75
99,2021-12-15,2021-12-29,8223.2,monthly,,8223.2,
361,2020-02-12,2020-02-26,9124.74,monthly,,9124.74,
382,2020-05-13,2020-05-20,6952.43,hourly,66.69,,104.25
467,2020-03-25,2020-04-01,2125.92,hourly,32.96,,64.5
206,2021-10-20,2021-11-03,6523.67,monthly,,6523.67,
341,2022-11-02,2022-11-16,10655.5,hourly,84.4,,126.25
193,2020-12-16,2020-12-23,1938.75,hourly,42.61,,45.5
17,2021-12-29,2022-01-12,7558.26,monthly,,7558.26,
396,2022-06-15,2022-06-22,8719.32,monthly,,8719.32,
155,2020-03-18,2020-03-25,1517.48,hourly,25.72,,59.0
390,2021-02-10,2021-02-24,8035.97,monthly,,8035.97,
143,2020-03-11,2020-03-18,2421.25,hourly,39.37,,61.5
355,2021-01-13,2021-01-20,3319.63,hourly,54.87,,60.5
250,2022-07-13,2022-07-27,7865.39,monthly,,7865.39,
84,2022-09-07,2022-09-21,3464.4,hourly,28.81,,120.25
6,2021-01-20,2021-01-27,5138.09,hourly,73.14,,70.25
243,2021-04-07,2021-04-21,4275.76,hourly,36.86,,116.0
400,2021-06-30,2021-07-14,8641.56,monthly,,8641.56,
386,2022-10-05,2022-10-19,7633.85,hourly,64.15,,119.0
35,2022-04-13,2022-04-20,1796.48,hourly,28.07,,64.0
374,2020-06-24,2020-07-01,8236.41,monthly,,8236.41,
48,2021-06-16,2021-06-30,10798.1,monthly,,10798.1,
498,2020-11-04,2020-11-18,9493.65,monthly,,9493.65,
414,2020-01-15,2020-01-22,9565.19,monthly,,9565.19,
330,2020-08-12,2020-08-26,6007.98,hourly,52.13,,115.25
291,2021-04-21,2021-04-28,8598.8,monthly,,8598.8,
190,2020-01-29,2020-02-12,2645.72,hourly,22.71,,116.5
444,2020-08-12,2020-08-26,8324.67,monthly,,8324.67,
38,2021-07-28,2021-08-11,5112.41,hourly,41.48,,123.25
327,2020-03-11,2020-03-25,3551.68,hourly,32.81,,108.25
356,2020-10-21,2020-11-04,5237.05,hourly,46.04,,113.75
130,2020-10-21,2020-11-04,2858.04,hourly,24.48,,116.75
4,2021-10-27,2021-11-03,1651.65,hourly,28.6,,57.75
111,2021-02-10,2021-02-24,9143.95,monthly,,9143.95,
207,2022-05-11,2022-05-18,2927.99,hourly,44.03,,66.5
165,2020-09-23,2020-10-07,7519.38,monthly,,7519.38,
404,2021-12-29,2022-01-12,5129.97,hourly,47.39,,108.25
136,2020-04-22,2020-05-06,2200.52,hourly,18.97,,116.0
256,2022-09-07,2022-09-21,2811.29,hourly,28.76,,97.75
332,2020-06-24,2020-07-01,3453.21,hourly,75.48,,45.75
64,2021-06-16,2021-06-30,6037.44,hourly,52.96,,114.0
477,2021-02-24,2021-03-10,6245.94,hourly,63.25,,98.75
365,2022-04-06,2022-04-20,10617.52,monthly,,10617.52,
329,2020-03-11,2020-03-25,10714.04,monthly,,10714.04,
154,2022-06-22,2022-06-29,3368.76,hourly,50.28,,67.0
401,2021-02-24,2021-03-10,12097.25,hourly,58.3,,207.5
166,2022-03-09,2022-03-23,3872.49,hourly,42.79,,90.5
456,2021-05-19,2021-06-02,10156.41,monthly,,10156.41,
90,2022-05-18,2022-06-01,2761.9,hourly,28.4,,97.25
352,2022-01-19,2022-01-26,8958.48,monthly,,8958.48,
351,2022-05-04,2022-05-18,11741.06,monthly,,11741.06,
271,2021-10-20,2021-10-27,2520.01,hourly,39.07,,64.5
274,2020-05-20,2020-05-27,8877.88,monthly,,8877.88,
442,2022-11-16,2022-11-23,7523.84,monthly,,7523.84,
1,2020-11-25,2020-12-02,10574.57,monthly,,10574.57,
374,2020-07-08,2020-07-15,8236.41,monthly,,8236.41,
140,2021-04-14,2021-04-21,10251.54,monthly,,10251.54,
465,2020-07-01,2020-07-08,1614.48,hourly,28.83,,56.0
301,2021-07-14,2021-07-28,4711.1,hourly,40.18,,117.25
46,2021-10-20,2021-10-27,1912.53,hourly,33.85,,56.5
307,2022-03-23,2022-04-06,10121.67,monthly,,10121.67,
221,2021-01-13,2021-01-27,4730.83,hourly,42.91,,110.25
68,2022-02-09,2022-02-16,9140.51,monthly,,9140.51,
414,2022-06-08,2022-06-15,10323.17,monthly,,10323.17,
215,2020-03-11,2020-03-25,2564.54,hourly,27.21,,94.25
154,2022-10-12,2022-10-19,2878.53,hourly,50.28,,57.25
103,2021-01-13,2021-01-20,1697.15,hourly,37.3,,45.5
379,2021-02-24,2021-03-10,8379.52,monthly,,8379.52,
344,2021-01-27,2021-02-03,3017.4,hourly,50.29,,60.0
459,2022-08-10,2022-08-24,3038.55,hourly,28.2,,107.75
261,2021-12-15,2021-12-29,8093.55,monthly,,8093.55,
389,2022-09-07,2022-09-21,7539.66,monthly,,7539.66,
121,2021-04-07,2021-04-14,3721.0,hourly,61.0,,61.0
345,2021-11-17,2021-12-01,7685.1,monthly,,7685.1,
105,2020-04-08,2020-04-15,8054.97,monthly,,8054.97,
435,2020-12-02,2020-12-16,4533.06,hourly,36.12,,125.5
265,2020-12-30,2021-01-13,6923.78,monthly,,6923.78,
400,2022-08-24,2022-09-07,8641.56,monthly,,8641.56,
431,2020-11-11,2020-11-18,2189.84,hourly,36.65,,59.75
319,2021-12-01,2021-12-08,9818.15,monthly,,9818.15,
264,2020-08-26,2020-09-02,3316.28,hourly,52.02,,63.75
263,2022-03-02,2022-03-09,1065.28,hourly,21.63,,49.25
1,2021-08-18,2021-08-25,10574.57,monthly,,10574.57,
174,2021-04-21,2021-04-28,4506.05,hourly,81.19,,55.5
328,2021-09-08,2021-09-15,1632.53,hourly,27.67,,59.0
54,2020-10-21,2020-11-04,4649.4,hourly,36.9,,126.0
471,2021-10-20,2021-11-03,4722.16,hourly,47.34,,99.75
45,2020-12-23,2020-12-30,9588.0,monthly,,9588.0,
435,2020-01-15,2020-01-29,3539.76,hourly,36.12,,98.0
314,2020-09-23,2020-10-07,5531.24,hourly,42.63,,129.75
181,2020-08-12,2020-08-26,7041.02,hourly,52.94,,133.0
71,2021-08-25,2021-09-08,10418.9,monthly,,10418.9,
335,2020-07-01,2020-07-08,1110.71,hourly,20.38,,54.5
463,2022-07-13,2022-07-20,2795.25,hourly,39.79,,70.25
424,2020-09-23,2020-10-07,3390.12,hourly,30.96,,109.5
4,2022-04-27,2022-05-04,1485.67,hourly,31.95,,46.5
431,2020-11-25,2020-12-02,2015.75,hourly,36.65,,55.0
493,2020-01-29,2020-02-05,933.62,hourly,19.25,,48.5
65,2021-10-20,2021-10-27,2452.41,hourly,52.74,,46.5
323,2020-12-02,2020-12-09,2124.48,hourly,40.66,,52.25
346,2020-08-26,2020-09-02,8560.49,monthly,,8560.49,
161,2021-03-10,2021-03-24,4648.52,hourly,40.16,,115.75
260,2020-10-28,2020-11-04,9537.88,monthly,,9537.88,
405,2021-03-10,2021-03-24,5403.42,hourly,42.05,,128.5
238,2022-11-02,2022-11-16,3078.29,hourly,27.67,,111.25
453,2020-01-01,2020-01-15,7765.6,monthly,,7765.6,
22,2021-11-03,2021-11-17,6439.99,monthly,,6439.99,
441,2020-05-20,2020-05-27,2794.84,hourly,47.98,,58.25
58,2021-07-28,2021-08-04,1756.88,hourly,28.11,,62.5
477,2021-10-06,2021-10-20,8016.94,hourly,63.25,,126.75
301,2021-02-10,2021-02-24,5243.49,hourly,40.18,,130.5
480,2020-08-26,2020-09-09,5764.6,hourly,62.32,,92.5
230,2022-12-14,2022-12-28,559.16,hourly,5.55,,100.75
87,2022-05-04,2022-05-18,7439.49,monthly,,7439.49,
352,2021-11-24,2021-12-01,8958.48,monthly,,8958.48,
296,2021-12-08,2021-12-15,2072.7,hourly,33.84,,61.25
391,2020-08-26,2020-09-09,2254.07,hourly,24.77,,91.0
495,2020-03-25,2020-04-08,6346.27,hourly,53.33,,119.0
460,2022-01-26,2022-02-02,9889.48,monthly,,9889.48,
210,2022-07-27,2022-08-10,8026.01,monthly,,8026.01,
450,2022-07-27,2022-08-10,2108.84,hourly,17.18,,122.75
183,2021-08-18,2021-08-25,749.65,hourly,13.63,,55.0
33,2021-12-01,2021-12-15,3471.68,hourly,32.37,,107.25
357,2021-11-17,2021-12-01,10136.35,monthly,,10136.35,
155,2020-05-27,2020-06-03,2321.23,hourly,25.72,,90.25
455,2021-12-29,2022-01-12,3870.9,hourly,35.19,,110.0
448,2021-06-16,2021-06-30,6049.13,hourly,48.49,,124.75
351,2020-07-29,2020-08-12,11741.06,monthly,,11741.06,
16,2020-04-15,2020-04-22,3213.54,hourly,49.63,,64.75
263,2020-10-07,2020-10-14,1649.29,hourly,21.63,,76.25
49,2022-04-20,2022-05-04,2166.18,hourly,20.98,,103.25
391,2022-08-10,2022-08-24,2861.21,hourly,26.31,,108.75
462,2020-01-15,2020-01-29,5842.5,hourly,47.5,,123.0
174,2020-11-25,2020-12-02,4303.07,hourly,81.19,,53.0
9,2021-06-02,2021-06-16,2096.0,hourly,20.96,,100.0
103,2020-05-06,2020-05-13,2042.17,hourly,37.3,,54.75
389,2021-06-02,2021-06-16,7539.66,monthly,,7539.66,
343,2021-07-28,2021-08-11,5721.15,monthly,,5721.15,
460,2021-05-05,2021-05-12,9889.48,monthly,,9889.48,
179,2021-12-29,2022-01-12,10533.28,monthly,,10533.28,
11,2020-07-22,2020-07-29,2016.53,hourly,35.07,,57.5
65,2021-03-24,2021-03-31,3098.47,hourly,52.74,,58.75
26,2022-07-06,2022-07-13,1614.11,hourly,27.95,,57.75
314,2020-10-21,2020-11-04,4902.45,hourly,42.63,,115.0
350,2020-08-19,2020-08-26,1579.34,hourly,31.12,,50.75
207,2020-11-11,2020-11-18,2308.59,hourly,40.86,,56.5
187,2022-04-20,2022-05-04,9178.8,monthly,,9178.8,
146,2021-06-02,2021-06-16,8858.28,monthly,,8858.28,
30,2020-01-01,2020-01-15,9133.79,monthly,,9133.79,
76,2020-11-18,2020-11-25,8526.27,monthly,,8526.27,
287,2020-05-27,2020-06-03,1435.2,hourly,31.2,,46.0
37,2022-11-30,2022-12-14,5989.64,hourly,62.23,,96.25
280,2020-11-04,2020-11-18,8742.54,monthly,,8742.54,
419,2022-03-09,2022-03-23,7036.72,hourly,55.19,,127.5
459,2020-10-07,2020-10-21,3313.5,hourly,28.2,,117.5
135,2020-02-26,2020-03-04,925.16,hourly,16.16,,57.25
350,2021-12-15,2021-12-22,1921.66,hourly,31.12,,61.75
79,2020-09-02,2020-09-09,6168.56,monthly,,6168.56,
282,2021-07-28,2021-08-04,2002.81,hourly,36.25,,55.25
79,2021-02-03,2021-02-10,6168.56,monthly,,6168.56,
207,2021-01-20,2021-01-27,2247.3,hourly,40.86,,55.0
162,2021-07-14,2021-07-28,9930.31,monthly,,9930.31,
303,2021-04-28,2021-05-05,1736.43,hourly,29.81,,58.25
479,2020-04-01,2020-04-08,3168.09,hourly,58.13,,54.5
146,2021-08-11,2021-08-25,8858.28,monthly,,8858.28,
360,2020-01-22,2020-01-29,2422.15,hourly,42.87,,56.5
461,2022-05-18,2022-06-01,7346.47,monthly,,7346.47,
236,2021-09-08,2021-09-22,6325.95,hourly,54.3,,116.5
214,2021-03-10,2021-03-24,6860.36,monthly,,6860.36,
289,2020-01-01,2020-01-08,2115.54,hourly,38.64,,54.75
244,2021-10-20,2021-11-03,5023.26,hourly,25.96,,193.5
370,2020-08-12,2020-08-26,7509.08,monthly,,7509.08,
461,2022-01-12,2022-01-26,7346.47,monthly,,7346.47,
68,2022-05-18,2022-05-25,9140.51,monthly,,9140.51,
219,2022-03-09,2022-03-23,6720.25,monthly,,6720.25,
377,2022-04-20,2022-05-04,9180.17,monthly,,9180.17,
293,2020-12-23,2020-12-30,472.19,hourly,48.43,,9.75
334,2022-01-26,2022-02-09,10226.64,monthly,,10226.64,
377,2021-09-22,2021-10-06,9180.17,monthly,,9180.17,
209,2020-08-19,2020-08-26,1086.75,hourly,24.15,,45.0
380,2022-05-18,2022-06-01,6290.66,hourly,69.51,,90.5
35,2020-09-30,2020-10-07,1487.71,hourly,28.07,,53.0
350,2020-08-26,2020-09-02,1890.54,hourly,31.12,,60.75
429,2021-05-19,2021-06-02,5617.87,hourly,47.11,,119.25
70,2022-12-14,2022-12-28,12038.5,monthly,,12038.5,
240,2020-02-05,2020-02-12,6047.93,hourly,62.03,,97.5
457,2022-09-07,2022-09-21,2658.48,hourly,25.44,,104.5
147,2020-12-02,2020-12-16,8022.83,monthly,,8022.83,
124,2020-12-30,2021-01-13,7122.28,hourly,58.26,,122.25
430,2021-06-30,2021-07-14,4026.28,hourly,43.41,,92.75
35,2021-06-30,2021-07-07,1733.32,hourly,28.07,,61.75
182,2022-08-31,2022-09-07,2132.59,hourly,32.19,,66.25
110,2021-05-05,2021-05-19,9507.52,monthly,,9507.52,
207,2020-10-21,2020-10-28,1920.42,hourly,40.86,,47.0
269,2022-06-15,2022-06-29,7748.21,monthly,,7748.21,
178,2020-05-20,2020-06-03,4190.4,hourly,38.8,,108.0
55,2020-04-15,2020-04-22,8404.8,monthly,,8404.8,
324,2020-02-12,2020-02-26,7237.38,monthly,,7237.38,
483,2021-08-25,2021-09-01,7438.34,monthly,,7438.34,
307,2020-09-09,2020-09-23,10121.67,monthly,,10121.67,
72,2021-03-24,2021-04-07,8341.8,monthly,,8341.8,
216,2022-11-16,2022-11-30,5224.12,hourly,54.56,,95.75
212,2020-04-15,2020-04-22,425.81,hourly,22.12,,19.25
53,2022-02-23,2022-03-09,502.95,hourly,4.2,,119.75
450,2021-09-22,2021-10-06,2207.63,hourly,17.18,,128.5
442,2020-12-16,2020-12-23,7523.84,monthly,,7523.84,
475,2020-08-26,2020-09-09,4601.22,hourly,41.64,,110.5
142,2021-06-02,2021-06-16,5654.34,hourly,50.94,,111.0
330,2020-01-29,2020-02-12,5252.1,hourly,52.13,,100.75
382,2020-10-21,2020-10-28,4184.8,hourly,66.69,,62.75
500,2021-04-07,2021-04-21,1477.73,hourly,34.77,,42.5
197,2021-09-08,2021-09-15,2212.24,hourly,46.82,,47.25
258,2020-02-19,2020-02-26,2751.96,hourly,48.28,,57.0
289,2020-07-08,2020-07-15,2134.86,hourly,38.64,,55.25
247,2020-04-08,2020-04-22,7335.77,monthly,,7335.77,
43,2020-03-11,2020-03-18,2007.6,hourly,38.24,,52.5
289,2022-01-12,2022-01-19,2173.5,hourly,38.64,,56.25
167,2020-08-26,2020-09-02,333.0,hourly,29.6,,11.25
328,2022-11-30,2022-12-07,1436.63,hourly,30.73,,46.75
347,2020-02-05,2020-02-12,676.5,hourly,13.33,,50.75
439,2021-04-28,2021-05-05,2108.63,hourly,31.59,,66.75
97,2021-10-20,2021-11-03,10355.27,monthly,,10355.27,
485,2020-03-04,2020-03-11,2702.35,hourly,55.15,,49.0
479,2020-05-06,2020-05-13,3662.19,hourly,58.13,,63.0
374,2022-02-09,2022-02-16,8236.41,monthly,,8236.41,
181,2021-06-02,2021-06-16,6101.34,hourly,52.94,,115.25
409,2022-01-12,2022-01-26,9039.77,monthly,,9039.77,
403,2022-03-09,2022-03-23,3591.56,hourly,28.28,,127.0
67,2020-01-29,2020-02-05,5786.05,monthly,,5786.05,
273,2022-05-04,2022-05-11,1266.1,hourly,23.02,,55.0
39,2020-11-04,2020-11-11,1485.59,hourly,28.03,,53.0
264,2022-12-07,2022-12-14,2809.08,hourly,52.02,,54.0
447,2020-04-08,2020-04-15,8536.05,monthly,,8536.05,
356,2021-04-21,2021-05-05,6975.06,hourly,46.04,,151.5
446,2021-04-14,2021-04-21,6276.86,monthly,,6276.86,
271,2020-03-11,2020-03-18,1875.36,hourly,39.07,,48.0
132,2020-01-29,2020-02-12,6771.86,monthly,,6771.86,
180,2020-01-29,2020-02-05,9750.61,monthly,,9750.61,
139,2020-03-11,2020-03-18,1634.38,hourly,34.59,,47.25
172,2020-05-06,2020-05-13,2283.24,hourly,43.08,,53.0
149,2021-11-17,2021-12-01,4282.47,hourly,37.32,,114.75
124,2021-12-01,2021-12-15,7661.19,hourly,58.26,,131.5
176,2020-07-15,2020-07-29,5019.71,hourly,42.45,,118.25
47,2021-04-21,2021-05-05,3879.33,hourly,42.63,,91.0
110,2020-08-12,2020-08-26,8807.42,monthly,,8807.42,
210,2020-06-17,2020-07-01,8026.01,monthly,,8026.01,
286,2021-01-13,2021-01-27,7647.43,monthly,,7647.43,
441,2021-11-10,2021-11-17,2219.07,hourly,47.98,,46.25
291,2022-09-21,2022-09-28,8598.8,monthly,,8598.8,
354,2020-02-26,2020-03-11,7977.49,monthly,,7977.49,
441,2021-02-10,2021-02-17,3154.68,hourly,47.98,,65.75
467,2020-02-12,2020-02-19,2200.08,hourly,32.96,,66.75
172,2020-08-26,2020-09-02,2304.78,hourly,43.08,,53.5
130,2022-05-04,2022-05-18,1236.24,hourly,24.48,,50.5
103,2020-04-29,2020-05-06,1669.17,hourly,37.3,,44.75
42,2021-12-22,2021-12-29,2113.65,hourly,40.26,,52.5
359,2020-01-15,2020-01-22,8598.33,monthly,,8598.33,
177,2020-12-23,2020-12-30,10451.46,monthly,,10451.46,
374,2022-01-26,2022-02-02,8236.41,monthly,,8236.41,
307,2022-09-21,2022-10-05,10121.67,monthly,,10121.67,
2,2022-08-31,2022-09-07,2059.46,hourly,36.29,,56.75
96,2020-10-28,2020-11-04,1720.49,hourly,31.14,,55.25
411,2020-08-12,2020-08-19,2478.94,hourly,53.89,,46.0
404,2021-06-30,2021-07-14,4026.96,hourly,42.84,,94.0
122,2021-08-11,2021-08-25,8987.02,monthly,,8987.02,
8,2021-07-07,2021-07-14,1013.6,hourly,22.4,,45.25
218,2020-09-02,2020-09-09,8313.41,monthly,,8313.41,
57,2022-10-05,2022-10-19,8421.77,monthly,,8421.77,
282,2021-04-21,2021-04-28,2057.19,hourly,36.25,,56.75
184,2022-02-23,2022-03-09,7957.79,monthly,,7957.79,
370,2020-01-15,2020-01-29,7509.08,monthly,,7509.08,
307,2021-02-10,2021-02-24,10121.67,monthly,,10121.67,
90,2020-06-03,2020-06-17,2598.6,hourly,28.4,,91.5
217,2022-03-23,2022-03-30,2086.26,hourly,38.28,,54.5
375,2022-03-09,2022-03-23,10199.78,monthly,,10199.78,
22,2020-04-22,2020-05-06,6439.99,monthly,,6439.99,
459,2020-01-01,2020-01-15,3581.4,hourly,28.2,,127.0
65,2022-02-09,2022-02-16,3006.18,hourly,52.74,,57.0
301,2020-08-26,2020-09-09,7312.76,hourly,40.18,,182.0
218,2020-05-27,2020-06-03,8313.41,monthly,,8313.41,
18,2022-10-05,2022-10-12,1730.38,hourly,31.75,,54.5
52,2022-06-15,2022-06-29,4070.3,hourly,33.99,,119.75
135,2021-09-15,2021-09-22,917.08,hourly,16.16,,56.75
298,2020-10-07,2020-10-14,2524.13,hourly,47.18,,53.5
39,2021-09-08,2021-09-15,2936.14,hourly,28.03,,104.75
410,2022-12-21,2022-12-28,8185.56,monthly,,8185.56,
288,2022-06-29,2022-07-13,3634.83,hourly,34.7,,104.75
393,2020-01-29,2020-02-12,8595.54,monthly,,8595.54,
454,2020-06-17,2020-06-24,6963.11,monthly,,6963.11,
114,2020-03-11,2020-03-18,8150.24,monthly,,8150.24,
460,2021-01-20,2021-01-27,9889.48,monthly,,9889.48,
170,2020-05-13,2020-05-20,2433.62,hourly,40.73,,59.75
190,2020-09-09,2020-09-23,2117.71,hourly,22.71,,93.25
483,2021-05-19,2021-05-26,7438.34,monthly,,7438.34,
403,2020-01-15,2020-01-29,2483.76,hourly,25.54,,97.25
182,2021-03-31,2021-04-07,1858.97,hourly,32.19,,57.75
338,2021-09-29,2021-10-06,9820.97,monthly,,9820.97,
412,2020-02-12,2020-02-26,6776.21,hourly,62.31,,108.75
301,2022-12-28,2023-01-11,4163.55,hourly,44.89,,92.75
247,2022-06-15,2022-06-29,7335.77,monthly,,7335.77,
458,2022-05-04,2022-05-18,8843.67,monthly,,8843.67,
385,2021-10-27,2021-11-03,1058.01,hourly,15.97,,66.25
216,2020-03-25,2020-04-08,6192.64,hourly,48.38,,128.0
99,2020-03-11,2020-03-25,8223.2,monthly,,8223.2,
413,2020-11-18,2020-12-02,7629.22,monthly,,7629.22,
51,2022-05-04,2022-05-18,8727.15,monthly,,8727.15,
171,2020-01-22,2020-01-29,1534.58,hourly,22.16,,69.25
118,2020-12-16,2020-12-30,5417.26,hourly,49.36,,109.75
17,2020-07-01,2020-07-15,7558.26,monthly,,7558.26,
435,2021-05-19,2021-06-02,1634.32,hourly,39.62,,41.25
393,2020-07-29,2020-08-12,8595.54,monthly,,8595.54,
180,2021-07-14,2021-07-21,9750.61,monthly,,9750.61,
119,2021-02-10,2021-02-24,8678.42,monthly,,8678.42,
35,2020-02-12,2020-02-19,1350.3,hourly,25.72,,52.5
442,2020-04-08,2020-04-15,7523.84,monthly,,7523.84,
103,2022-04-27,2022-05-04,1967.57,hourly,37.3,,52.75
341,2021-02-24,2021-03-10,9431.78,hourly,73.83,,127.75
35,2021-03-03,2021-03-10,1838.59,hourly,28.07,,65.5
6,2020-10-21,2020-10-28,3693.57,hourly,73.14,,50.5
9,2020-04-22,2020-05-06,2813.88,hourly,20.96,,134.25
262,2021-11-03,2021-11-17,6715.32,hourly,51.36,,130.75
485,2020-01-15,2020-01-22,2909.16,hourly,55.15,,52.75
394,2020-04-22,2020-04-29,907.41,hourly,15.85,,57.25
425,2020-01-01,2020-01-15,7717.11,monthly,,7717.11,
184,2021-11-03,2021-11-17,7957.79,monthly,,7957.79,
312,2020-05-06,2020-05-20,9709.99,monthly,,9709.99,
291,2022-11-30,2022-12-07,8598.8,monthly,,8598.8,
187,2022-08-24,2022-09-07,9178.8,monthly,,9178.8,
286,2020-11-18,2020-12-02,7647.43,monthly,,7647.43,
77,2021-06-09,2021-06-16,3714.6,hourly,61.91,,60.0
180,2021-03-10,2021-03-17,9750.61,monthly,,9750.61,
260,2020-07-01,2020-07-08,9537.88,monthly,,9537.88,
172,2021-04-07,2021-04-14,2553.12,hourly,47.28,,54.0
52,2021-07-28,2021-08-11,5659.34,hourly,33.99,,166.5
319,2021-04-28,2021-05-05,8794.92,monthly,,8794.92,
271,2022-04-27,2022-05-04,2451.64,hourly,39.07,,62.75
8,2020-03-11,2020-03-18,1472.8,hourly,22.4,,65.75
299,2021-10-20,2021-11-03,7992.51,monthly,,7992.51,
434,2021-06-30,2021-07-14,4923.77,hourly,50.63,,97.25
500,2021-03-24,2021-04-07,4580.95,hourly,34.77,,131.75
316,2020-08-12,2020-08-26,8821.1,monthly,,8821.1,
170,2020-11-04,2020-11-11,1995.77,hourly,40.73,,49.0
36,2021-01-27,2021-02-10,4881.17,hourly,48.69,,100.25
209,2020-07-22,2020-07-29,1231.65,hourly,24.15,,51.0
354,2020-03-25,2020-04-08,7977.49,monthly,,7977.49,
12,2021-06-02,2021-06-09,2181.85,hourly,39.67,,55.0
155,2020-05-20,2020-05-27,900.2,hourly,25.72,,35.0
346,2021-01-06,2021-01-13,8560.49,monthly,,8560.49,
73,2020-02-12,2020-02-26,6862.98,monthly,,6862.98,
275,2020-07-15,2020-07-29,9163.59,monthly,,9163.59,
243,2022-04-20,2022-05-04,3446.41,hourly,36.86,,93.5
65,2021-11-24,2021-12-01,3098.47,hourly,52.74,,58.75
222,2020-04-22,2020-05-06,6617.55,hourly,56.2,,117.75
47,2021-12-29,2022-01-12,3900.65,hourly,42.63,,91.5
154,2020-05-06,2020-05-13,2097.61,hourly,45.11,,46.5
286,2020-01-01,2020-01-15,7647.43,monthly,,7647.43,
26,2020-06-24,2020-07-01,1249.92,hourly,26.04,,48.0
431,2022-03-23,2022-03-30,2186.44,hourly,38.87,,56.25
326,2020-07-15,2020-07-29,6996.67,hourly,62.61,,111.75
